Ticker,L_Precision,L_Signals,KNN_RMSE,VWAP_Precision,VWAP_Signals,MOM_Precision,MOM_Signals
MAZDOCK.NS,0,0,37.99347309286375,0,0,48.95833333333333,192
MINDACORP.NS,0,0,21.287818670549253,0,0,44.375,160
MSUMI.NS,0,0,21.287818670549253,0,0,44.375,160
MPHASIS.NS,0,0,0.5938229908510312,0,0,52.513966480446925,179
MCX.NS,0,0,31.43893373249342,0,0,45.77114427860697,201
MUTHOOTFIN.NS,0,0,42.25116418996059,0,0,47.368421052631575,190
NATCOPHARM.NS,0,0,10.475428692762433,0,0,40.588235294117645,170
NBCC.NS,0,0,10.475428692762433,0,0,40.588235294117645,170
NCC.NS,0,0,1.9930738755617097,0,0,55.95854922279793,193
NHPC.NS,0,0,0.7464288770925884,0,0,51.35135135135135,185
NLCINDIA.NS,0,0,2.8426951584891937,0,0,52.352941176470594,170
NMDC.NS,0,0,0.956836672115017,0,0,52.02020202020202,198
NTPC.NS,0,0,0.6532783723232903,0,0,50.28571428571429,175
NTPCGREEN.NS,0,0,0.6532783723232903,0,0,50.28571428571429,175
NSLNISP.NS,0,0,0.6066634706844322,0,0,53.73134328358209,201
NATIONALUM.NS,0,0,21.6095092117186,0,0,42.93193717277487,191
NH.NS,0,0,21.6095092117186,0,0,42.93193717277487,191
NAVINFLUOR.NS,0,0,7.1246122971334565,0,0,49.71098265895954,173
NAVA.NS,0,0,4.381252008408222,0,0,63.07692307692307,195
NESTLEIND.NS,0,0,7.817971050633941,0,0,52.459016393442624,183
NETWEB.NS,0,0,78.2721597852656,0,0,48.888888888888886,180
NEWGEN.NS,0,0,299.288231743122,0,0,51.30890052356021,191
NEULANDLAB.NS,0,0,299.288231743122,0,0,51.30890052356021,191
NAM-INDIA.NS,0,0,13.341273229870044,100.0,1,45.59585492227979,193
NIVABUPA.NS,0,0,0.6013778299566259,0,0,36.99421965317919,173
NUVAMA.NS,0,0,18.741925750662094,0,0,41.7989417989418,189
NUVOCO.NS,0,0,18.741925750662094,0,0,41.7989417989418,189
ONGC.NS,0,0,2.4776756452601596,0,0,45.64102564102564,195
OBEROIRLTY.NS,0,0,3.841134673454364,0,0,55.27950310559007,161
OIL.NS,0,0,2.4776756452601596,0,0,45.64102564102564,195
OLECTRA.NS,100.0,1,0.8012382576258308,0,0,55.55555555555556,198
OLAELEC.NS,100.0,1,0.8012382576258308,0,0,55.55555555555556,198
PAYTM.NS,100.0,1,0.8012382576258308,0,0,55.55555555555556,198
ONESOURCE.NS,0,0,24.280870754506324,0,0,41.27906976744186,172
OFSS.NS,0.0,1,85.70176664254188,0,0,51.20772946859904,207
POLICYBZR.NS,0,0,18.61972601394506,0,0,53.68421052631579,190
PGEL.NS,0,0,4.944516803168002,62.5,8,40.106951871657756,187
PCBL.NS,0,0,4.944516803168002,62.5,8,40.106951871657756,187
PIIND.NS,0,0,28.50247408583535,0,0,40.0,195
PNBHOUSING.NS,0,0,8.474081169928226,0,0,51.075268817204304,186
PTCIL.NS,0,0,181.89665946361941,0,0,46.470588235294116,170
PVRINOX.NS,0,0,181.89665946361941,0,0,46.470588235294116,170
PAGEIND.NS,0,0,306.4805458208623,0,0,57.67195767195767,189
PERSISTENT.NS,0,0,5.694848083733138,100.0,2,51.11111111111111,180
PATANJALI.NS,0,0,306.4805458208623,0,0,57.67195767195767,189
PETRONET.NS,0,0,2.12573263211845,0,0,41.66666666666667,168
PHOENIXLTD.NS,0,0,2.12573263211845,0,0,41.66666666666667,168
PFIZER.NS,0,0,2.12573263211845,0,0,41.66666666666667,168
PIDILITIND.NS,0,0,33.43222570822005,0,0,42.22222222222222,180
PPLPHARMA.NS,0,0,2.1706190456091004,0,0,47.87234042553192,188
POLYMED.NS,0,0,30.18545491865777,0,0,43.67816091954023,174
POONAWALLA.NS,0,0,56.37778343277765,0,0,53.84615384615385,169
POLYCAB.NS,0,0,56.37778343277765,0,0,53.84615384615385,169
PFC.NS,100.0,1,4.079454988310749,0,0,52.84974093264248,193
POWERGRID.NS,100.0,1,2.9418323068072234,0,0,48.756218905472636,201
PRAJIND.NS,0,0,3.6982592567110113,0,0,54.644808743169406,183
PREMIERENE.NS,0,0,11.427880844184472,0,0,52.046783625730995,171
PRESTIGE.NS,0,0,1.2198899711924551,0,0,49.746192893401016,197
PGHH.NS,0,0,1.2198899711924551,0,0,49.746192893401016,197
PNB.NS,0,0,1.2198899711924551,0,0,49.746192893401016,197
RRKABEL.NS,100.0,1,16.27190881986986,0,0,51.11111111111111,180
RHIM.NS,100.0,1,3.46877221371892,0,0,45.05494505494506,182
RECLTD.NS,100.0,1,3.46877221371892,0,0,45.05494505494506,182
RBLBANK.NS,100.0,1,3.46877221371892,0,0,45.05494505494506,182
